,Rating,Reviews,Ratings
43,4.2 out of 5,"TL;DR: If you're looking for an economical printer for your home, or small office (with low printing requirements), just buy this model.

First of all, I use HP GT5820 (Ink-tank) printer at office, and I'm sure that a lot of people are wondering whether they should purchase the GT5820 or the 4729. So let's compare them:

Economy: Prints on the GT5820 basically cost nothing. Because of the massive ink capacity and the low cost, the cost of ink in a print is negligible. For the GT5820, cost of paper per print tends to be greater than the ink. The 4729 is much more expensive than the 5820 when compared in absolute terms. However, cartridges of 4729 are rated at 1500 & 750 pages (Black & Colour, respectively), at 5% coverage. I received four cartridges (total) when I purchased from Amazon, so I got one ""free"" set. This is the largest (by far) cartridge capacity of any conventional printer available in India, and the cartridges are also some of the cheapest. You should also keep in mind that each cartridge comes with its own dedicated print-head. This is an important point so I'll speak more about this later.

Print quality: The 4729 is significantly better at printing photos than the 5820. Photo prints on the 4729 are crisp, detailed, and the colour is accurate, whereas photo prints on the 5820 appear dull by comparison. However, the worst part of printing photos on the 5820 was that the print output was extremely prone to smudging (on glossy paper). Something about the inks on the 5820 cause them not to be dry once they're out of the printer - touching the page would lead to smudging and transfer of ink to your fingertips. Note that I used identical Kodak photo papers to test this on the 4729 and the conventional cartridge model exhibited zero smudging - the print was dry as soon as the paper left the printer. However, the 5820 is excellent at printing text and business graphics on MATTE paper. This property of the 5820 leads me to conclude that it is suitable mainly for business use, where you're likely going to use it to print on matte paper, and mostly for business graphics. where smudging like this will not occur.

Maintenance: On the 4729, when you change a cartridge, you're changing one of the most important components of the printer - the print-head, so if a print-head gets clogged, you can just buy a new cartridge for Rs. 600-800 and get ""as-good-as-new"" performance. Clogged print-heads are one of the most common issues Inkjet printers face - and it happens when a printer is left unused for long periods of time - something that can happen in a home / small office. The 5820, on the other hand, has a fixed print-head which will require servicing if such an issue occurs. I couldn't find the cost replacement print head for the GT5820 online. If you print every day, then this will probably not be an issue for you on either printer. This was a key decider for me because I expect that my home printer will get used once a week at most.

Ease of use: Both the 4729 and 5820 have nearly identical features. Both have wireless functionality that was easy to set up and use (SEE UPDATE BELOW), and work reliably (at least on Windows - OSX can be a bit iffy, but still doable). Scanner units appear to be identical, and work with native scanning apps over wireless.

So finally, let's do a round-up:

4729
+ Pro: Excellent print quality on matte and glossy papers.
+ Pro: Cheap cartridges with yield that is much higher than all competition.
+ Pro: Cartridges are easily replaced, and transportation / moving of printer is easy.
- Con: Much more expensive for large workloads, compared to GT5820.

5820
+ Pro: Inks cost basically nothing per print. You cannot get cheaper prints than this.
+ Pro: Excellent print quality on MATTE papers for text and business graphics.
- Con: Terrible smudging issue on image prints on glossy paper (at max quality setting). Unsuitable for printing photos.

So I'd say that for business use, you should get the 5820, and for home use, the 4729. I've looked at pretty much every other printer available on the market and these two appear to be the best options.

UPDATE: I've taken a star off because of unreliable wireless connectivity. Basically, once you've set up the wireless connection, there's no guarantee that the printer will continue to work reliably. On Windows, it's pretty much necessary to install the official drivers before setting up the printer. On a Windows laptop, I had to delete the printer configuration and allow Windows to set it up again on its own to get it to work properly. So yeah, I guess the wireless feature on printers is hit or miss. If you plan to use this printer with multiple devices via wireless, your experience can be iffy.",4.2 
44,4.3 out of 5,"This is truly the best All-in-One monochrome laser printer in the market. I've been using a laser printer for almost 6 years now. Earlier my printer was Canon MF3010 with which I wasn't satisfied at all as the print quality was very light and after a couple of print, the colour got even lighter. Also, the refilling cost was around ₹700-800, so after using that printer for many years I was looking for another great printer for my home office. This time I needed a printer which has network printing capability, duplex printing, Google Cloud Printing and low maintenance/colour cost. Initially, I thought I would get an HP printer but none of them had all the features I was looking for and I will never buy Canon again in my life.
So, after researching a lot I came across this Brother DCP-B7535DW printer which had everything that I needed. So, I started checking out reviews and finally decided to buy it. I bought it from my local Brother Distributer at ₹16,400/- whereas on Amazon it is being priced at ₹19,792/-. In fact, I also checked the price of this printer during Prime Day sale and the price was the same. Hence, I bought it from my local Brother distributor from way cheaper price than Amazon or any other online store.
Here are some TL;DR for the printer:
Pros:
1. The printer has a super high printing speed.
2. Print quality is truly amazing
3. Cost of toner is about ₹650/- (Local Brother Distributor Price) which is cheaper than refilling while using the genuine product
4. Cost of the drum is around ₹1450/- (local distributor price) which you only need to change after 15,000 page print
5. The LCD is backlit, so you can see it in a dark environment too.
6. ADF is quite accurate and fast as well.
7. Print, scan, copy all are super fast. I scanned a page at 1200 dpi which took 15 sec to complete. Amazing.
8. Supports Google Cloud Print, which I'm enjoying a lot
9. Network Printing works flawlessly.
10. Printer shows ink low reminder when needed
11. All the software & firmware are always up to date. Brother do provide software support and update their drivers, firmware and software, which you can easily update using the Brother software. Even HP, Canon doesn't do that.
12. Also, did I say that the print quality is mind-blowing, it is even better than inkjet and local xerox machines.
13. Superfast duplex printing.
14. Build quality is very good.
Cons:
Found nothing so far. If I do find any, will definitely update my review here.

I can definitely say that this is the best printer I have used in my life. The upfront payment maybe a little high, but the features you are getting and the amazing printing quality along with low toner cost, trust me, in the long run, you will benefit from it. Also as this is a lazer printer even if you don't print daily, your ink won't stop working.",4.3 
45,4.3 out of 5,"This is truly the best All-in-One monochrome laser printer in the market. I've been using a laser printer for almost 6 years now. Earlier my printer was Canon MF3010 with which I wasn't satisfied at all as the print quality was very light and after a couple of print, the colour got even lighter. Also, the refilling cost was around ₹700-800, so after using that printer for many years I was looking for another great printer for my home office. This time I needed a printer which has network printing capability, duplex printing, Google Cloud Printing and low maintenance/colour cost. Initially, I thought I would get an HP printer but none of them had all the features I was looking for and I will never buy Canon again in my life.
So, after researching a lot I came across this Brother DCP-B7535DW printer which had everything that I needed. So, I started checking out reviews and finally decided to buy it. I bought it from my local Brother Distributer at ₹16,400/- whereas on Amazon it is being priced at ₹19,792/-. In fact, I also checked the price of this printer during Prime Day sale and the price was the same. Hence, I bought it from my local Brother distributor from way cheaper price than Amazon or any other online store.
Here are some TL;DR for the printer:
Pros:
1. The printer has a super high printing speed.
2. Print quality is truly amazing
3. Cost of toner is about ₹650/- (Local Brother Distributor Price) which is cheaper than refilling while using the genuine product
4. Cost of the drum is around ₹1450/- (local distributor price) which you only need to change after 15,000 page print
5. The LCD is backlit, so you can see it in a dark environment too.
6. ADF is quite accurate and fast as well.
7. Print, scan, copy all are super fast. I scanned a page at 1200 dpi which took 15 sec to complete. Amazing.
8. Supports Google Cloud Print, which I'm enjoying a lot
9. Network Printing works flawlessly.
10. Printer shows ink low reminder when needed
11. All the software & firmware are always up to date. Brother do provide software support and update their drivers, firmware and software, which you can easily update using the Brother software. Even HP, Canon doesn't do that.
12. Also, did I say that the print quality is mind-blowing, it is even better than inkjet and local xerox machines.
13. Superfast duplex printing.
14. Build quality is very good.
Cons:
Found nothing so far. If I do find any, will definitely update my review here.

I can definitely say that this is the best printer I have used in my life. The upfront payment maybe a little high, but the features you are getting and the amazing printing quality along with low toner cost, trust me, in the long run, you will benefit from it. Also as this is a lazer printer even if you don't print daily, your ink won't stop working.",4.3 
46,4.3 out of 5,"This is truly the best All-in-One monochrome laser printer in the market. I've been using a laser printer for almost 6 years now. Earlier my printer was Canon MF3010 with which I wasn't satisfied at all as the print quality was very light and after a couple of print, the colour got even lighter. Also, the refilling cost was around ₹700-800, so after using that printer for many years I was looking for another great printer for my home office. This time I needed a printer which has network printing capability, duplex printing, Google Cloud Printing and low maintenance/colour cost. Initially, I thought I would get an HP printer but none of them had all the features I was looking for and I will never buy Canon again in my life.
So, after researching a lot I came across this Brother DCP-B7535DW printer which had everything that I needed. So, I started checking out reviews and finally decided to buy it. I bought it from my local Brother Distributer at ₹16,400/- whereas on Amazon it is being priced at ₹19,792/-. In fact, I also checked the price of this printer during Prime Day sale and the price was the same. Hence, I bought it from my local Brother distributor from way cheaper price than Amazon or any other online store.
Here are some TL;DR for the printer:
Pros:
1. The printer has a super high printing speed.
2. Print quality is truly amazing
3. Cost of toner is about ₹650/- (Local Brother Distributor Price) which is cheaper than refilling while using the genuine product
4. Cost of the drum is around ₹1450/- (local distributor price) which you only need to change after 15,000 page print
5. The LCD is backlit, so you can see it in a dark environment too.
6. ADF is quite accurate and fast as well.
7. Print, scan, copy all are super fast. I scanned a page at 1200 dpi which took 15 sec to complete. Amazing.
8. Supports Google Cloud Print, which I'm enjoying a lot
9. Network Printing works flawlessly.
10. Printer shows ink low reminder when needed
11. All the software & firmware are always up to date. Brother do provide software support and update their drivers, firmware and software, which you can easily update using the Brother software. Even HP, Canon doesn't do that.
12. Also, did I say that the print quality is mind-blowing, it is even better than inkjet and local xerox machines.
13. Superfast duplex printing.
14. Build quality is very good.
Cons:
Found nothing so far. If I do find any, will definitely update my review here.

I can definitely say that this is the best printer I have used in my life. The upfront payment maybe a little high, but the features you are getting and the amazing printing quality along with low toner cost, trust me, in the long run, you will benefit from it. Also as this is a lazer printer even if you don't print daily, your ink won't stop working.",4.3 
47,4.6 out of 5,"Ordered in nov'20. There were few reviews about pics getting printed lil dull and darker. But if you process images brighter and lil more saturated you can manage more vibrant prints. From my image you can see all colours have been well developed. Got it for arnd rs.10,500 in nov'20 and immediately price was reduced to arnd 9,200rs :(. Anyways very very happy with the end result. Kit also had a 10 film pack, a photo bunting and 10 photo cards. Thank you amazon and the seller!!",4.6 
48,4.6 out of 5,"Ordered in nov'20. There were few reviews about pics getting printed lil dull and darker. But if you process images brighter and lil more saturated you can manage more vibrant prints. From my image you can see all colours have been well developed. Got it for arnd rs.10,500 in nov'20 and immediately price was reduced to arnd 9,200rs :(. Anyways very very happy with the end result. Kit also had a 10 film pack, a photo bunting and 10 photo cards. Thank you amazon and the seller!!",4.6 
49,4.6 out of 5,"Ordered in nov'20. There were few reviews about pics getting printed lil dull and darker. But if you process images brighter and lil more saturated you can manage more vibrant prints. From my image you can see all colours have been well developed. Got it for arnd rs.10,500 in nov'20 and immediately price was reduced to arnd 9,200rs :(. Anyways very very happy with the end result. Kit also had a 10 film pack, a photo bunting and 10 photo cards. Thank you amazon and the seller!!",4.6 
50,4.6 out of 5,"Ordered in nov'20. There were few reviews about pics getting printed lil dull and darker. But if you process images brighter and lil more saturated you can manage more vibrant prints. From my image you can see all colours have been well developed. Got it for arnd rs.10,500 in nov'20 and immediately price was reduced to arnd 9,200rs :(. Anyways very very happy with the end result. Kit also had a 10 film pack, a photo bunting and 10 photo cards. Thank you amazon and the seller!!",4.6 
51,4.5 out of 5,Beware. This printer has no scanning & photo copy facility. It's not compatible with Apple operating system,4.5 
52,4.5 out of 5,Beware. This printer has no scanning & photo copy facility. It's not compatible with Apple operating system,4.5 
53,4.5 out of 5,Beware. This printer has no scanning & photo copy facility. It's not compatible with Apple operating system,4.5 
54,4.5 out of 5,Beware. This printer has no scanning & photo copy facility. It's not compatible with Apple operating system,4.5 
55,4 out of 5,"Order on 9 april 2019,Recvd on 13 april 19 as amzon commited.
1.product is awesome size(occupied less space) and print quality best in this price range.
2.only for B/w printing.
3.as b4 purchasing i have read all reviews that y i have installed driver B4 delivery.
4. 1 page of user guide given in the box conatin installation information on pictures for but prectically they should elobirate the contain of information with guidence.
As confusing things in this are
a.a rope like polytechnic material coming out from cartirage it should be pull/remove given in picture so plz note that it must be remove B4 printing
B. One more trinagle shape black paper that should be remove .
c. 2 black strips (at remitting side of printing pages must adjusted properly else pages will be stcuk.
d.ensure green light b4 printing

5. I am not technical expert but giving advice, if you need 100 -200 printing pages per month then pantum p2200 is best.",4 
56,4 out of 5,"Order on 9 april 2019,Recvd on 13 april 19 as amzon commited.
1.product is awesome size(occupied less space) and print quality best in this price range.
2.only for B/w printing.
3.as b4 purchasing i have read all reviews that y i have installed driver B4 delivery.
4. 1 page of user guide given in the box conatin installation information on pictures for but prectically they should elobirate the contain of information with guidence.
As confusing things in this are
a.a rope like polytechnic material coming out from cartirage it should be pull/remove given in picture so plz note that it must be remove B4 printing
B. One more trinagle shape black paper that should be remove .
c. 2 black strips (at remitting side of printing pages must adjusted properly else pages will be stcuk.
d.ensure green light b4 printing

5. I am not technical expert but giving advice, if you need 100 -200 printing pages per month then pantum p2200 is best.",4 
57,4 out of 5,"Order on 9 april 2019,Recvd on 13 april 19 as amzon commited.
1.product is awesome size(occupied less space) and print quality best in this price range.
2.only for B/w printing.
3.as b4 purchasing i have read all reviews that y i have installed driver B4 delivery.
4. 1 page of user guide given in the box conatin installation information on pictures for but prectically they should elobirate the contain of information with guidence.
As confusing things in this are
a.a rope like polytechnic material coming out from cartirage it should be pull/remove given in picture so plz note that it must be remove B4 printing
B. One more trinagle shape black paper that should be remove .
c. 2 black strips (at remitting side of printing pages must adjusted properly else pages will be stcuk.
d.ensure green light b4 printing

5. I am not technical expert but giving advice, if you need 100 -200 printing pages per month then pantum p2200 is best.",4 
58,4 out of 5,"Order on 9 april 2019,Recvd on 13 april 19 as amzon commited.
1.product is awesome size(occupied less space) and print quality best in this price range.
2.only for B/w printing.
3.as b4 purchasing i have read all reviews that y i have installed driver B4 delivery.
4. 1 page of user guide given in the box conatin installation information on pictures for but prectically they should elobirate the contain of information with guidence.
As confusing things in this are
a.a rope like polytechnic material coming out from cartirage it should be pull/remove given in picture so plz note that it must be remove B4 printing
B. One more trinagle shape black paper that should be remove .
c. 2 black strips (at remitting side of printing pages must adjusted properly else pages will be stcuk.
d.ensure green light b4 printing

5. I am not technical expert but giving advice, if you need 100 -200 printing pages per month then pantum p2200 is best.",4 
59,4.4 out of 5,"I am writhing this review after using it a month. I purchased it for Rs. 8999.

Pros:-
1. Fast printing
2. Duplex

Cons

1. High printing cost
2. 1 cartridge yield maximum 1500 pages only
3. Monochro

Since if you want very fast printing and duplex then go with it. But cost for this you have to pay approximately Rs 2.5 per page.

And if time is not your concern then go with epson printer in the same price segment you will get all in one printer (print+copy+scan) and page yield is about 7000 page for colour and 6000 page of black. And even one refill cost around Rs.400.

I am using both printer thats why I am able to compare both.",4.4 
60,4.4 out of 5,"I am writhing this review after using it a month. I purchased it for Rs. 8999.

Pros:-
1. Fast printing
2. Duplex

Cons

1. High printing cost
2. 1 cartridge yield maximum 1500 pages only
3. Monochro

Since if you want very fast printing and duplex then go with it. But cost for this you have to pay approximately Rs 2.5 per page.

And if time is not your concern then go with epson printer in the same price segment you will get all in one printer (print+copy+scan) and page yield is about 7000 page for colour and 6000 page of black. And even one refill cost around Rs.400.

I am using both printer thats why I am able to compare both.",4.4 
61,4.4 out of 5,"I am writhing this review after using it a month. I purchased it for Rs. 8999.

Pros:-
1. Fast printing
2. Duplex

Cons

1. High printing cost
2. 1 cartridge yield maximum 1500 pages only
3. Monochro

Since if you want very fast printing and duplex then go with it. But cost for this you have to pay approximately Rs 2.5 per page.

And if time is not your concern then go with epson printer in the same price segment you will get all in one printer (print+copy+scan) and page yield is about 7000 page for colour and 6000 page of black. And even one refill cost around Rs.400.

I am using both printer thats why I am able to compare both.",4.4 
62,4.4 out of 5,"I am writhing this review after using it a month. I purchased it for Rs. 8999.

Pros:-
1. Fast printing
2. Duplex

Cons

1. High printing cost
2. 1 cartridge yield maximum 1500 pages only
3. Monochro

Since if you want very fast printing and duplex then go with it. But cost for this you have to pay approximately Rs 2.5 per page.

And if time is not your concern then go with epson printer in the same price segment you will get all in one printer (print+copy+scan) and page yield is about 7000 page for colour and 6000 page of black. And even one refill cost around Rs.400.

I am using both printer thats why I am able to compare both.",4.4 
63,4.2 out of 5,worst product hp brake my trust in three month printer is not working properly and the are not giving us service they told me to courier the cartage to bhopal i talked to bhopal service center they told me it may take atleast 15 day i m getting suffered a lot,4.2 
64,4.2 out of 5,worst product hp brake my trust in three month printer is not working properly and the are not giving us service they told me to courier the cartage to bhopal i talked to bhopal service center they told me it may take atleast 15 day i m getting suffered a lot,4.2 
65,4.2 out of 5,worst product hp brake my trust in three month printer is not working properly and the are not giving us service they told me to courier the cartage to bhopal i talked to bhopal service center they told me it may take atleast 15 day i m getting suffered a lot,4.2 
66,4.2 out of 5,worst product hp brake my trust in three month printer is not working properly and the are not giving us service they told me to courier the cartage to bhopal i talked to bhopal service center they told me it may take atleast 15 day i m getting suffered a lot,4.2 
67,3.9 out of 5,"I am giving this review after 3 months usage of this printer e477.
Pros:
1.It searves its purpose and honestly speaking its print quality of B&W & colour for documents are very good.
2.the black cartige searves almost 250 pages and colour cartige give almost 100 pages (best way to get a low cost printing reuse the same cartihe after a manual ink refilling,I personaly done that.And I have almost 700 pages total printed after 3 refill of both cartige.after that 1 have to change the black cartige only with new one...colour cartige is still running)
3.Black cartige 47cost around 500 nd colour cartige 57s is arround 570 in local market.
So its very budget friendly.(see in youtube for refilling technique of cartridges)
4.it automatically turns off after 10 mins inactiveness and automatically turns on when u give any print
5.wireless printing is just perfect. simple to configure..see youtube vedio for initial settings
6.no paper jam till now
7.very light weight
8.easily assambled.

Cons.
1.Little noisy printer but its normal in this price range
2. Somtimes the cartridges are not detected after 200 prints...you have to just reinsert it several times for perfect setting into the cartridge slot
3.borderless printing option is not available.. I HAVE STILL NOT FOUND THE OPTION OF Borderless printing
4.its quality for colour photo printing is average. not upto the satisfaction level..every detail of pic is not clear in final image even after highest settings.
5.

For normal home or small office use it is more than enough....
After refilling of cartridges it costs around
Rs 0.80 for black& white
Rs 3 for colour print

If you have any dout of its workings then use YouTube for helpings",3.9 
68,3.9 out of 5,"I am giving this review after 3 months usage of this printer e477.
Pros:
1.It searves its purpose and honestly speaking its print quality of B&W & colour for documents are very good.
2.the black cartige searves almost 250 pages and colour cartige give almost 100 pages (best way to get a low cost printing reuse the same cartihe after a manual ink refilling,I personaly done that.And I have almost 700 pages total printed after 3 refill of both cartige.after that 1 have to change the black cartige only with new one...colour cartige is still running)
3.Black cartige 47cost around 500 nd colour cartige 57s is arround 570 in local market.
So its very budget friendly.(see in youtube for refilling technique of cartridges)
4.it automatically turns off after 10 mins inactiveness and automatically turns on when u give any print
5.wireless printing is just perfect. simple to configure..see youtube vedio for initial settings
6.no paper jam till now
7.very light weight
8.easily assambled.

Cons.
1.Little noisy printer but its normal in this price range
2. Somtimes the cartridges are not detected after 200 prints...you have to just reinsert it several times for perfect setting into the cartridge slot
3.borderless printing option is not available.. I HAVE STILL NOT FOUND THE OPTION OF Borderless printing
4.its quality for colour photo printing is average. not upto the satisfaction level..every detail of pic is not clear in final image even after highest settings.
5.

For normal home or small office use it is more than enough....
After refilling of cartridges it costs around
Rs 0.80 for black& white
Rs 3 for colour print

If you have any dout of its workings then use YouTube for helpings",3.9 
69,3.9 out of 5,"I am giving this review after 3 months usage of this printer e477.
Pros:
1.It searves its purpose and honestly speaking its print quality of B&W & colour for documents are very good.
2.the black cartige searves almost 250 pages and colour cartige give almost 100 pages (best way to get a low cost printing reuse the same cartihe after a manual ink refilling,I personaly done that.And I have almost 700 pages total printed after 3 refill of both cartige.after that 1 have to change the black cartige only with new one...colour cartige is still running)
3.Black cartige 47cost around 500 nd colour cartige 57s is arround 570 in local market.
So its very budget friendly.(see in youtube for refilling technique of cartridges)
4.it automatically turns off after 10 mins inactiveness and automatically turns on when u give any print
5.wireless printing is just perfect. simple to configure..see youtube vedio for initial settings
6.no paper jam till now
7.very light weight
8.easily assambled.

Cons.
1.Little noisy printer but its normal in this price range
2. Somtimes the cartridges are not detected after 200 prints...you have to just reinsert it several times for perfect setting into the cartridge slot
3.borderless printing option is not available.. I HAVE STILL NOT FOUND THE OPTION OF Borderless printing
4.its quality for colour photo printing is average. not upto the satisfaction level..every detail of pic is not clear in final image even after highest settings.
5.

For normal home or small office use it is more than enough....
After refilling of cartridges it costs around
Rs 0.80 for black& white
Rs 3 for colour print

If you have any dout of its workings then use YouTube for helpings",3.9 
70,3.9 out of 5,"I am giving this review after 3 months usage of this printer e477.
Pros:
1.It searves its purpose and honestly speaking its print quality of B&W & colour for documents are very good.
2.the black cartige searves almost 250 pages and colour cartige give almost 100 pages (best way to get a low cost printing reuse the same cartihe after a manual ink refilling,I personaly done that.And I have almost 700 pages total printed after 3 refill of both cartige.after that 1 have to change the black cartige only with new one...colour cartige is still running)
3.Black cartige 47cost around 500 nd colour cartige 57s is arround 570 in local market.
So its very budget friendly.(see in youtube for refilling technique of cartridges)
4.it automatically turns off after 10 mins inactiveness and automatically turns on when u give any print
5.wireless printing is just perfect. simple to configure..see youtube vedio for initial settings
6.no paper jam till now
7.very light weight
8.easily assambled.

Cons.
1.Little noisy printer but its normal in this price range
2. Somtimes the cartridges are not detected after 200 prints...you have to just reinsert it several times for perfect setting into the cartridge slot
3.borderless printing option is not available.. I HAVE STILL NOT FOUND THE OPTION OF Borderless printing
4.its quality for colour photo printing is average. not upto the satisfaction level..every detail of pic is not clear in final image even after highest settings.
5.

For normal home or small office use it is more than enough....
After refilling of cartridges it costs around
Rs 0.80 for black& white
Rs 3 for colour print

If you have any dout of its workings then use YouTube for helpings",3.9 
71,4.2 out of 5,"TL;DR: If you're looking for an economical printer for your home, or small office (with low printing requirements), just buy this model.

First of all, I use HP GT5820 (Ink-tank) printer at office, and I'm sure that a lot of people are wondering whether they should purchase the GT5820 or the 4729. So let's compare them:

Economy: Prints on the GT5820 basically cost nothing. Because of the massive ink capacity and the low cost, the cost of ink in a print is negligible. For the GT5820, cost of paper per print tends to be greater than the ink. The 4729 is much more expensive than the 5820 when compared in absolute terms. However, cartridges of 4729 are rated at 1500 & 750 pages (Black & Colour, respectively), at 5% coverage. I received four cartridges (total) when I purchased from Amazon, so I got one ""free"" set. This is the largest (by far) cartridge capacity of any conventional printer available in India, and the cartridges are also some of the cheapest. You should also keep in mind that each cartridge comes with its own dedicated print-head. This is an important point so I'll speak more about this later.

Print quality: The 4729 is significantly better at printing photos than the 5820. Photo prints on the 4729 are crisp, detailed, and the colour is accurate, whereas photo prints on the 5820 appear dull by comparison. However, the worst part of printing photos on the 5820 was that the print output was extremely prone to smudging (on glossy paper). Something about the inks on the 5820 cause them not to be dry once they're out of the printer - touching the page would lead to smudging and transfer of ink to your fingertips. Note that I used identical Kodak photo papers to test this on the 4729 and the conventional cartridge model exhibited zero smudging - the print was dry as soon as the paper left the printer. However, the 5820 is excellent at printing text and business graphics on MATTE paper. This property of the 5820 leads me to conclude that it is suitable mainly for business use, where you're likely going to use it to print on matte paper, and mostly for business graphics. where smudging like this will not occur.

Maintenance: On the 4729, when you change a cartridge, you're changing one of the most important components of the printer - the print-head, so if a print-head gets clogged, you can just buy a new cartridge for Rs. 600-800 and get ""as-good-as-new"" performance. Clogged print-heads are one of the most common issues Inkjet printers face - and it happens when a printer is left unused for long periods of time - something that can happen in a home / small office. The 5820, on the other hand, has a fixed print-head which will require servicing if such an issue occurs. I couldn't find the cost replacement print head for the GT5820 online. If you print every day, then this will probably not be an issue for you on either printer. This was a key decider for me because I expect that my home printer will get used once a week at most.

Ease of use: Both the 4729 and 5820 have nearly identical features. Both have wireless functionality that was easy to set up and use (SEE UPDATE BELOW), and work reliably (at least on Windows - OSX can be a bit iffy, but still doable). Scanner units appear to be identical, and work with native scanning apps over wireless.

So finally, let's do a round-up:

4729
+ Pro: Excellent print quality on matte and glossy papers.
+ Pro: Cheap cartridges with yield that is much higher than all competition.
+ Pro: Cartridges are easily replaced, and transportation / moving of printer is easy.
- Con: Much more expensive for large workloads, compared to GT5820.

5820
+ Pro: Inks cost basically nothing per print. You cannot get cheaper prints than this.
+ Pro: Excellent print quality on MATTE papers for text and business graphics.
- Con: Terrible smudging issue on image prints on glossy paper (at max quality setting). Unsuitable for printing photos.

So I'd say that for business use, you should get the 5820, and for home use, the 4729. I've looked at pretty much every other printer available on the market and these two appear to be the best options.

UPDATE: I've taken a star off because of unreliable wireless connectivity. Basically, once you've set up the wireless connection, there's no guarantee that the printer will continue to work reliably. On Windows, it's pretty much necessary to install the official drivers before setting up the printer. On a Windows laptop, I had to delete the printer configuration and allow Windows to set it up again on its own to get it to work properly. So yeah, I guess the wireless feature on printers is hit or miss. If you plan to use this printer with multiple devices via wireless, your experience can be iffy.",4.2 
72,4.2 out of 5,"TL;DR: If you're looking for an economical printer for your home, or small office (with low printing requirements), just buy this model.

First of all, I use HP GT5820 (Ink-tank) printer at office, and I'm sure that a lot of people are wondering whether they should purchase the GT5820 or the 4729. So let's compare them:

Economy: Prints on the GT5820 basically cost nothing. Because of the massive ink capacity and the low cost, the cost of ink in a print is negligible. For the GT5820, cost of paper per print tends to be greater than the ink. The 4729 is much more expensive than the 5820 when compared in absolute terms. However, cartridges of 4729 are rated at 1500 & 750 pages (Black & Colour, respectively), at 5% coverage. I received four cartridges (total) when I purchased from Amazon, so I got one ""free"" set. This is the largest (by far) cartridge capacity of any conventional printer available in India, and the cartridges are also some of the cheapest. You should also keep in mind that each cartridge comes with its own dedicated print-head. This is an important point so I'll speak more about this later.

Print quality: The 4729 is significantly better at printing photos than the 5820. Photo prints on the 4729 are crisp, detailed, and the colour is accurate, whereas photo prints on the 5820 appear dull by comparison. However, the worst part of printing photos on the 5820 was that the print output was extremely prone to smudging (on glossy paper). Something about the inks on the 5820 cause them not to be dry once they're out of the printer - touching the page would lead to smudging and transfer of ink to your fingertips. Note that I used identical Kodak photo papers to test this on the 4729 and the conventional cartridge model exhibited zero smudging - the print was dry as soon as the paper left the printer. However, the 5820 is excellent at printing text and business graphics on MATTE paper. This property of the 5820 leads me to conclude that it is suitable mainly for business use, where you're likely going to use it to print on matte paper, and mostly for business graphics. where smudging like this will not occur.

Maintenance: On the 4729, when you change a cartridge, you're changing one of the most important components of the printer - the print-head, so if a print-head gets clogged, you can just buy a new cartridge for Rs. 600-800 and get ""as-good-as-new"" performance. Clogged print-heads are one of the most common issues Inkjet printers face - and it happens when a printer is left unused for long periods of time - something that can happen in a home / small office. The 5820, on the other hand, has a fixed print-head which will require servicing if such an issue occurs. I couldn't find the cost replacement print head for the GT5820 online. If you print every day, then this will probably not be an issue for you on either printer. This was a key decider for me because I expect that my home printer will get used once a week at most.

Ease of use: Both the 4729 and 5820 have nearly identical features. Both have wireless functionality that was easy to set up and use (SEE UPDATE BELOW), and work reliably (at least on Windows - OSX can be a bit iffy, but still doable). Scanner units appear to be identical, and work with native scanning apps over wireless.

So finally, let's do a round-up:

4729
+ Pro: Excellent print quality on matte and glossy papers.
+ Pro: Cheap cartridges with yield that is much higher than all competition.
+ Pro: Cartridges are easily replaced, and transportation / moving of printer is easy.
- Con: Much more expensive for large workloads, compared to GT5820.

5820
+ Pro: Inks cost basically nothing per print. You cannot get cheaper prints than this.
+ Pro: Excellent print quality on MATTE papers for text and business graphics.
- Con: Terrible smudging issue on image prints on glossy paper (at max quality setting). Unsuitable for printing photos.

So I'd say that for business use, you should get the 5820, and for home use, the 4729. I've looked at pretty much every other printer available on the market and these two appear to be the best options.

UPDATE: I've taken a star off because of unreliable wireless connectivity. Basically, once you've set up the wireless connection, there's no guarantee that the printer will continue to work reliably. On Windows, it's pretty much necessary to install the official drivers before setting up the printer. On a Windows laptop, I had to delete the printer configuration and allow Windows to set it up again on its own to get it to work properly. So yeah, I guess the wireless feature on printers is hit or miss. If you plan to use this printer with multiple devices via wireless, your experience can be iffy.",4.2 
